"year","month","centroid_latitude","centroid_longitude","events_total","fatalities_total"
"2024","4","35.526","45.379","18","8"
"2024","4","35.580","9.835","3","0"
"2024","4","35.585","35.992","21","12"
"2024","4","35.601","47.006","22","3"
"2024","4","35.700","139.491","65","0"
"2024","4","35.708","127.142","13","0"
"2024","4","35.779","59.030","22","0"
"2024","4","35.787","54.968","8","0"
"2024","4","35.790","69.109","4","2"
"2024","4","35.819","136.436","3","0"
"2024","4","35.832","-86.321","18","0"
"2024","4","35.855","36.565","244","26"
"2024","4","35.861","14.536","3","0"
"2024","4","35.894","10.398","2","0"
"2024","4","35.921","14.414","1","0"
"2024","4","35.923","128.644","12","0"
"2024","4","35.946","50.906","7","0"
"2024","4","35.978","3.012","1","1"
"2024","4","35.988","42.350","34","4"
"2024","4","35.993","67.728","1","1"
"2024","4","36.018","139.282","9","0"
"2024","4","36.027","38.922","33","13"
"2024","4","36.109","50.039","14","0"
"2024","4","36.114","138.097","6","0"
"2024","4","36.145","37.398","256","65"
"2024","4","36.205","1.267","1","1"
"2024","4","36.209","64.769","1","0"
"2024","4","36.233","3.908","1","0"
"2024","4","36.295","118.014","6","0"
"2024","4","36.309","128.607","6","0"
"2024","4","36.325","127.381","10","0"
"2024","4","36.363","52.368","13","0"
"2024","4","36.379","44.210","115","25"
"2024","4","36.401","48.422","4","0"
"2024","4","36.411","36.227","3","0"
"2024","4","36.413","40.552","75","46"
"2024","4","36.494","126.783","4","0"
"2024","4","36.505","2.956","1","0"
"2024","4","36.521","138.919","4","0"
"2024","4","36.529","66.912","2","2"
"2024","4","36.592","127.156","4","0"
"2024","4","36.592","127.531","10","0"
"2024","4","36.627","137.268","2","0"
"2024","4","36.678","8.753","4","0"
"2024","4","36.700","69.631","7","3"
"2024","4","36.702","3.032","2","0"
"2024","4","36.720","10.702","3","0"
"2024","4","36.733","33.759","16","0"
"2024","4","36.746","9.203","1","0"
"2024","4","36.763","31.930","7","0"
"2024","4","36.766","9.830","3","0"
"2024","4","36.801","136.791","3","0"
"2024","4","36.818","10.213","22","0"
"2024","4","36.946","28.646","11","0"
"2024","4","36.966","73.342","5","2"
"2024","4","37.010","33.181","1","0"
"2024","4","37.036","9.640","6","0"
"2024","4","37.045","43.139","347","5"
"2024","4","37.115","37.244","5","0"
"2024","4","37.272","-119.992","189","0"
"2024","4","37.298","54.880","5","0"
"2024","4","37.326","30.248","2","0"
"2024","4","37.326","40.776","11","0"
"2024","4","37.342","36.299","1","0"
"2024","4","37.344","38.923","10","0"
"2024","4","37.365","-4.543","58","0"
"2024","4","37.370","22.235","6","0"
"2024","4","37.384","140.133","1","0"
"2024","4","37.391","43.997","11","0"
"2024","4","37.425","57.178","7","0"
"2024","4","37.438","42.588","14","0"
"2024","4","37.466","126.688","8","0"
"2024","4","37.475","14.138","20","0"
"2024","4","37.475","35.373","14","0"
"2024","4","37.509","49.019","19","0"
"2024","4","37.539","127.455","14","0"
"2024","4","37.555","127.003","156","0"
"2024","4","37.617","128.302","15","0"
"2024","4","37.645","139.158","3","0"
"2024","4","37.667","112.420","1","0"
"2024","4","37.679","29.246","5","0"
"2024","4","37.694","102.884","2","0"
"2024","4","37.720","26.821","6","4"
"2024","4","37.732","28.058","2","0"
"2024","4","37.808","-25.473","1","0"
"2024","4","37.815","38.209","13","0"
"2024","4","37.824","-84.729","11","0"
"2024","4","37.855","34.733","2","0"
"2024","4","37.874","44.700","12","1"
"2024","4","37.885","36.885","4","0"
"2024","4","37.928","42.091","4","0"
"2024","4","37.929","30.809","1","0"
"2024","4","37.994","23.801","15","0"
"2024","4","38.002","-78.240","46","0"
"2024","4","38.023","41.313","12","0"
"2024","4","38.028","32.412","5","0"
"2024","4","38.063","-1.672","11","0"
"2024","4","38.086","46.692","10","0"
"2024","4","38.111","40.225","20","1"
"2024","4","38.297","-8.461","3","0"
"2024","4","38.303","-92.493","18","0"
"2024","4","38.388","140.885","8","0"
"2024","4","38.407","47.986","6","0"
"2024","4","38.497","42.227","6","0"
"2024","4","38.506","35.919","5","0"
"2024","4","38.510","37.844","4","0"
"2024","4","38.525","30.611","1","0"
"2024","4","38.533","-116.689","9","0"
"2024","4","38.537","-98.329","4","0"
"2024","4","38.546","43.595","8","0"
"2024","4","38.549","29.324","3","0"
"2024","4","38.560","68.810","1","0"
"2024","4","38.599","27.042","59","0"
"2024","4","38.710","39.344","3","0"
"2024","4","38.742","66.141","1","0"
"2024","4","38.746","28.094","8","0"
"2024","4","38.823","-76.750","25","0"
"2024","4","38.896","-76.989","38","0"
"2024","4","38.915","-80.297","5","0"
"2024","4","38.961","-105.550","23","0"
"2024","4","38.995","-9.187","21","0"
"2024","4","39.009","41.947","2","2"
"2024","4","39.025","40.718","2","0"
"2024","4","39.030","16.645","7","0"
"2024","4","39.085","46.652","1","0"
"2024","4","39.146","-75.580","6","0"
"2024","4","39.166","22.121","3","0"
"2024","4","39.189","39.347","6","0"
"2024","4","39.214","-5.973","5","0"
"2024","4","39.285","-8.557","3","0"
"2024","4","39.304","115.627","6","0"
"2024","4","39.316","-0.748","23","0"
"2024","4","39.332","29.606","4","0"
"2024","4","39.352","46.150","8","0"
"2024","4","39.371","117.318","1","0"
"2024","4","39.441","45.606","1","0"
"2024","4","39.466","43.467","1","0"
"2024","4","39.499","-111.549","8","0"
"2024","4","39.545","39.043","1","0"
"2024","4","39.547","37.213","3","0"
"2024","4","39.586","45.045","1","0"
"2024","4","39.599","141.362","4","0"
"2024","4","39.614","2.889","6","0"
"2024","4","39.614","31.063","8","0"
"2024","4","39.622","35.300","1","0"
"2024","4","39.675","-3.273","4","0"
"2024","4","39.692","140.455","1","0"
"2024","4","39.694","46.682","3","0"
"2024","4","39.707","32.501","52","0"
"2024","4","39.710","46.323","6","0"
"2024","4","39.735","-86.174","36","0"
"2024","4","39.752","45.425","1","0"
"2024","4","39.759","-89.449","88","0"
"2024","4","39.804","27.982","11","0"
"2024","4","39.842","46.797","3","0"
"2024","4","39.881","43.976","2","0"
"2024","4","39.954","44.802","1","0"
"2024","4","39.964","26.843","7","0"
"2024","4","40.030","46.927","3","0"
"2024","4","40.062","9.098","10","0"
"2024","4","40.063","46.345","2","0"
"2024","4","40.073","41.475","10","0"
"2024","4","40.102","28.939","22","0"
"2024","4","40.142","-74.378","31","0"
"2024","4","40.150","44.045","3","0"
"2024","4","40.164","73.361","2","0"
"2024","4","40.167","44.532","33","0"
"2024","4","40.177","-82.747","36","1"
"2024","4","40.221","-8.338","2","0"
"2024","4","40.241","116.602","5","0"
"2024","4","40.248","40.222","1","0"
"2024","4","40.307","45.408","6","0"
"2024","4","40.332","67.500","1","0"
"2024","4","40.338","39.429","1","0"
"2024","4","40.401","36.687","1","0"
"2024","4","40.406","44.720","1","0"
"2024","4","40.480","44.295","2","0"
"2024","4","40.482","46.009","1","0"
"2024","4","40.516","43.040","2","0"
"2024","4","40.517","16.131","1","0"
"2024","4","40.525","-3.771","27","0"
"2024","4","40.557","45.685","1","0"
"2024","4","40.566","38.441","2","0"
"2024","4","40.573","31.590","3","0"
"2024","4","40.599","29.212","1","0"
"2024","4","40.646","34.729","3","0"
"2024","4","40.655","35.854","1","0"
"2024","4","40.673","33.440","1","0"
"2024","4","40.735","30.572","6","0"
"2024","4","40.738","37.411","1","0"
"2024","4","40.740","19.569","2","0"
"2024","4","40.750","14.915","15","0"
"2024","4","40.809","39.781","4","0"
"2024","4","40.812","43.883","7","0"
"2024","4","40.845","23.014","13","0"
"2024","4","40.869","29.821","12","0"
"2024","4","40.869","31.212","1","0"
"2024","4","40.871","16.821","14","0"
"2024","4","40.882","140.485","2","0"
"2024","4","40.906","45.677","2","0"
"2024","4","40.910","40.817","2","0"
"2024","4","40.959","44.546","4","0"
"2024","4","40.972","45.155","35","0"
"2024","4","40.998","-77.819","84","0"
"2024","4","41.039","41.848","1","0"
"2024","4","41.046","21.269","1","0"
"2024","4","41.073","27.390","2","0"
"2024","4","41.081","20.846","1","0"
"2024","4","41.102","122.343","1","0"
"2024","4","41.171","45.273","1","0"
"2024","4","41.204","32.522","3","0"
"2024","4","41.237","-8.302","3","0"
"2024","4","41.253","19.810","6","0"
"2024","4","41.253","22.392","1","0"
"2024","4","41.271","28.471","89","0"
"2024","4","41.278","35.876","6","0"
"2024","4","41.281","86.215","3","0"
"2024","4","41.283","21.629","3","0"
"2024","4","41.287","69.255","4","0"
"2024","4","41.296","26.696","4","0"
"2024","4","41.298","31.829","2","0"
"2024","4","41.308","21.993","1","0"
"2024","4","41.385","-0.840","14","0"
"2024","4","41.409","22.639","1","0"
"2024","4","41.498","-100.030","3","0"
"2024","4","41.513","73.218","1","0"
"2024","4","41.523","-7.547","1","0"
"2024","4","41.527","-72.661","58","0"
"2024","4","41.527","43.247","1","0"
"2024","4","41.571","32.489","1","0"
"2024","4","41.652","22.478","1","0"
"2024","4","41.660","-4.079","31","0"
"2024","4","41.660","27.505","4","0"
"2024","4","41.662","-71.617","16","0"
"2024","4","41.670","22.819","1","0"
"2024","4","41.672","42.103","10","0"
"2024","4","41.692","1.584","28","0"
"2024","4","41.732","44.837","24","0"
"2024","4","41.759","20.914","1","0"
"2024","4","41.764","25.925","2","0"
"2024","4","41.815","45.718","1","0"
"2024","4","41.881","-8.520","1","0"
"2024","4","41.941","-93.151","10","0"
"2024","4","41.977","42.126","1","0"
"2024","4","41.989","43.981","1","0"
"2024","4","41.992","22.423","1","0"
"2024","4","41.997","21.432","9","0"
"2024","4","42.021","12.500","16","0"
"2024","4","42.045","20.884","2","0"
"2024","4","42.062","78.159","1","0"
"2024","4","42.111","21.792","1","0"
"2024","4","42.152","24.152","1","0"
"2024","4","42.188","9.069","9","0"
"2024","4","42.188","42.952","7","0"
"2024","4","42.191","-72.093","111","0"
"2024","4","42.239","24.789","3","0"
"2024","4","42.246","19.707","1","0"
"2024","4","42.282","-2.483","7","0"
"2024","4","42.290","13.853","5","0"
"2024","4","42.294","69.639","4","0"
"2024","4","42.412","25.551","1","0"
"2024","4","42.441","72.141","1","0"
"2024","4","42.447","27.204","1","0"
"2024","4","42.464","19.273","3","0"
"2024","4","42.469","18.898","5","0"
"2024","4","42.555","74.625","5","0"
"2024","4","42.612","-1.840","4","0"
"2024","4","42.651","23.333","16","0"
"2024","4","42.663","42.233","4","0"
"2024","4","42.704","20.331","2","0"
"2024","4","42.792","21.247","6","0"
"2024","4","42.799","-7.885","43","0"
"2024","4","42.838","18.850","3","0"
"2024","4","42.872","4.585","7","0"
"2024","4","42.876","-76.083","219","1"
"2024","4","42.935","20.782","1","0"
"2024","4","42.965","-2.563","19","0"
"2024","4","42.991","12.431","6","0"
"2024","4","43.089","46.983","2","0"
"2024","4","43.136","-4.264","2","0"
"2024","4","43.214","27.620","1","0"
"2024","4","43.218","76.919","4","0"
"2024","4","43.243","45.766","3","0"
"2024","4","43.271","-5.854","17","0"
"2024","4","43.286","68.721","4","0"
"2024","4","43.313","19.306","1","0"
"2024","4","43.328","13.255","1","0"
"2024","4","43.358","20.645","1","0"
"2024","4","43.417","11.218","19","0"
"2024","4","43.440","21.957","2","0"
"2024","4","43.460","143.331","10","0"
"2024","4","43.497","34.257","2","0"
"2024","4","43.568","126.113","1","0"
"2024","4","43.664","27.900","3","0"
"2024","4","43.677","26.043","1","0"
"2024","4","43.690","2.118","50","0"
"2024","4","43.739","7.426","1","0"
"2024","4","43.756","22.039","1","0"
"2024","4","43.867","-72.780","22","0"
"2024","4","43.885","53.502","10","0"
"2024","4","43.915","17.549","5","0"
"2024","4","44.004","-71.554","8","0"
"2024","4","44.076","6.237","38","0"
"2024","4","44.115","-120.524","30","0"
"2024","4","44.120","20.853","1","0"
"2024","4","44.165","72.547","1","0"
"2024","4","44.227","9.683","13","0"
"2024","4","44.257","-100.254","2","0"
"2024","4","44.269","28.292","6","0"
"2024","4","44.435","11.153","27","0"
"2024","4","44.446","26.096","6","0"
"2024","4","44.622","33.466","1","0"
"2024","4","44.670","17.366","6","0"
"2024","4","44.678","20.380","8","0"
"2024","4","44.727","-64.400","8","0"
"2024","4","44.731","-90.374","22","0"
"2024","4","44.771","77.314","6","1"
"2024","4","44.941","43.663","2","1"
"2024","4","44.977","0.105","62","0"
"2024","4","44.993","20.940","1","0"
"2024","4","45.128","26.030","1","0"
"2024","4","45.133","38.069","9","0"
"2024","4","45.262","-69.160","15","0"
"2024","4","45.262","7.835","21","0"
"2024","4","45.306","34.142","22","30"
"2024","4","45.353","14.760","1","0"
"2024","4","45.359","118.315","2","0"
"2024","4","45.380","135.138","1","0"
"2024","4","45.436","20.514","1","0"
"2024","4","45.449","19.768","2","0"
"2024","4","45.460","4.799","64","0"
"2024","4","45.494","-115.465","6","0"
"2024","4","45.657","9.679","41","0"
"2024","4","45.692","21.632","1","0"
"2024","4","45.727","7.372","1","0"
"2024","4","45.738","12.097","24","0"
"2024","4","45.788","26.884","1","0"
"2024","4","45.792","15.982","4","0"
"2024","4","45.889","24.237","1","0"
"2024","4","46.060","14.591","2","0"
"2024","4","46.082","18.220","2","0"
"2024","4","46.115","13.048","9","0"
"2024","4","46.215","28.768","1","0"
"2024","4","46.223","6.078","3","0"
"2024","4","46.256","7.625","1","0"
"2024","4","46.283","-86.980","45","0"
"2024","4","46.364","16.044","1","0"
"2024","4","46.383","11.222","4","0"
"2024","4","46.453","-94.504","53","0"
"2024","4","46.464","20.252","1","0"
"2024","4","46.497","27.805","1","0"
"2024","4","46.505","-63.616","1","0"
"2024","4","46.554","-66.251","3","0"
"2024","4","46.561","6.518","2","0"
"2024","4","46.567","15.632","1","0"
"2024","4","46.607","24.625","2","0"
"2024","4","46.685","-109.339","5","0"
"2024","4","46.729","30.562","39","16"
"2024","4","46.752","13.939","1","0"
"2024","4","46.776","33.484","476","1650"
"2024","4","46.823","7.617","5","0"
"2024","4","47.007","28.844","8","0"
"2024","4","47.032","8.190","1","0"
"2024","4","47.204","35.696","338","168"
"2024","4","47.205","27.193","6","0"
"2024","4","47.219","9.891","2","0"
"2024","4","47.220","14.976","3","0"
"2024","4","47.253","11.163","1","0"
"2024","4","47.273","-119.725","48","0"
"2024","4","47.278","4.951","27","0"
"2024","4","47.380","8.213","1","0"
"2024","4","47.416","31.960","60","6"
"2024","4","47.417","-1.127","21","0"
"2024","4","47.426","8.651","2","0"
"2024","4","47.468","-100.450","1","0"
"2024","4","47.475","16.488","1","0"
"2024","4","47.480","19.147","11","0"
"2024","4","47.493","13.293","1","0"
"2024","4","47.509","51.716","5","0"
"2024","4","47.644","1.716","23","0"
"2024","4","47.647","17.189","1","0"
"2024","4","47.953","106.955","11","0"
"2024","4","48.046","37.839","1413","855"
"2024","4","48.082","40.946","7","0"
"2024","4","48.117","13.624","3","0"
"2024","4","48.163","-2.684","47","0"
"2024","4","48.200","25.775","1","0"
"2024","4","48.221","16.372","8","0"
"2024","4","48.245","59.456","4","0"
"2024","4","48.323","35.165","147","32"
"2024","4","48.329","17.181","3","0"
"2024","4","48.335","32.244","7","1"
"2024","4","48.506","127.553","1","0"
"2024","4","48.622","81.971","2","0"
"2024","4","48.626","9.066","48","0"
"2024","4","48.633","24.691","4","0"
"2024","4","48.655","70.894","3","0"
"2024","4","48.676","21.290","1","0"
"2024","4","48.681","2.530","54","0"
"2024","4","48.795","5.759","27","0"
"2024","4","48.917","12.048","23","0"
"2024","4","48.956","38.891","133","69"
"2024","4","48.982","28.539","1","0"
"2024","4","49.110","-87.140","69","0"
"2024","4","49.124","16.683","1","0"
"2024","4","49.126","0.026","53","0"
"2024","4","49.340","31.605","4","0"
"2024","4","49.377","6.970","6","0"
"2024","4","49.387","25.525","2","0"
"2024","4","49.499","36.665","370","144"
"2024","4","49.523","13.206","1","0"
"2024","4","49.527","26.950","6","0"
"2024","4","49.544","6.299","1","0"
"2024","4","49.605","6.143","4","0"
"2024","4","49.639","34.076","7","1"
"2024","4","49.680","23.894","8","0"
"2024","4","49.864","51.507","6","1"
"2024","4","49.911","22.179","10","0"
"2024","4","49.954","7.275","13","0"
"2024","4","49.963","2.889","25","0"
"2024","4","50.060","14.447","12","0"
"2024","4","50.155","5.399","14","0"
"2024","4","50.159","143.027","1","0"
"2024","4","50.247","18.847","2","0"
"2024","4","50.354","31.426","3","0"
"2024","4","50.402","30.616","10","0"
"2024","4","50.526","9.018","9","0"
"2024","4","50.584","17.852","1","0"
"2024","4","50.612","37.240","530","5"
"2024","4","50.631","28.334","3","0"
"2024","4","50.764","20.799","2","0"
"2024","4","50.831","40.038","7","0"
"2024","4","50.839","4.376","19","0"
"2024","4","50.927","11.315","11","0"
"2024","4","50.928","13.521","20","0"
"2024","4","51.096","4.198","26","0"
"2024","4","51.115","71.466","4","0"
"2024","4","51.239","33.676","677","8"
"2024","4","51.261","5.864","2","0"
"2024","4","51.270","22.779","36","0"
"2024","4","51.305","3.887","2","0"
"2024","4","51.313","46.594","1","0"
"2024","4","51.362","31.836","182","21"
"2024","4","51.427","7.581","64","0"
"2024","4","51.527","5.038","6","0"
"2024","4","51.619","19.393","5","0"
"2024","4","51.674","36.163","85","6"
"2024","4","51.861","69.820","3","0"
"2024","4","51.918","-8.604","4","0"
"2024","4","51.991","11.559","11","0"
"2024","4","52.015","4.475","16","0"
"2024","4","52.119","5.153","4","0"
"2024","4","52.127","6.086","8","0"
"2024","4","52.247","21.563","19","0"
"2024","4","52.368","-3.608","4","0"
"2024","4","52.380","17.314","2","0"
"2024","4","52.431","53.538","2","0"
"2024","4","52.459","14.159","9","0"
"2024","4","52.460","-6.739","1","0"
"2024","4","52.487","6.382","3","0"
"2024","4","52.507","13.398","36","0"
"2024","4","52.519","-8.796","1","0"
"2024","4","52.567","4.825","17","0"
"2024","4","52.592","8.835","32","0"
"2024","4","52.685","-7.898","1","0"
"2024","4","52.691","-6.825","1","0"
"2024","4","52.704","41.569","1","0"
"2024","4","52.737","38.923","4","0"
"2024","4","52.795","36.417","3","0"
"2024","4","52.854","-8.943","1","0"
"2024","4","52.884","-1.577","53","0"
"2024","4","52.907","6.688","3","0"
"2024","4","52.939","33.169","18","3"
"2024","4","52.958","-6.382","4","0"
"2024","4","53.057","18.488","1","0"
"2024","4","53.108","5.830","2","0"
